anonymised_clientnum,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag_Binary
d72e89d7e26ee4355f5aab915cd87d6c12d45aef8ba3e2f17ffbe703b9d40ad6,Existing Customer,46,F,3,Graduate,Unknown,Less than $40K,Blue,33,6,3,2,3025.0,2491.0,534.0,0.45,4460.0,62,0.722,0.823,0
0381689055a808b3e13018f383026abf512e8891b3b85db9940052758e405636,Attrited Customer,48,F,1,Unknown,Single,Less than $40K,Blue,40,3,1,2,3251.0,2517.0,734.0,0.739,2483.0,50,0.471,0.774,1
41b3091d5c937ef2ad59ac129dbd96df4558a15bda394620744e103254b189b6,Existing Customer,51,M,4,High School,Single,$60K - $80K,Blue,45,3,1,2,3031.0,1787.0,1244.0,1.006,4690.0,85,0.7,0.59,0
a48c1b20bd727e045c28e6d7200b11cd5644a0de3339413ca854fd83592a4d6a,Existing Customer,57,M,2,High School,Single,$60K - $80K,Silver,45,5,2,3,33211.0,0.0,33211.0,0.732,3662.0,81,0.761,0.0,0
bfc2375e6f2a6f201d341a0f94c229663dccb0ea5be47f5d732e139dff4bc0cd,Attrited Customer,59,F,2,Uneducated,Divorced,Less than $40K,Blue,36,3,3,3,1863.0,1853.0,10.0,0.829,2462.0,40,0.29,0.995,1
34fa7fab1dd7a60ac46c9281bfffa478972078a07515543d1116e2d9101d71a1,Existing Customer,35,F,2,Unknown,Single,Less than $40K,Blue,20,6,1,2,2691.0,1935.0,756.0,0.681,4365.0,86,0.911,0.719,0
638b62b64305ab944bf21d53ccc60152c0918dfbb6124f838b5d8d47a84e3c50,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,33,5,3,3,2288.0,1249.0,1039.0,0.605,4504.0,87,0.706,0.546,0
a14b9a5ace5add74645139af28b00bc179d955d45fd8d1086252e13819a5dcfd,Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,3413.0,0.0,3413.0,0.593,2285.0,40,0.429,0.0,1
b09d51b6a24c115d56a8f0603ded94cfc1c59a1009baf7cac22e9f68de5c51cc,Existing Customer,40,M,4,College,Married,$40K - $60K,Silver,34,3,2,1,15471.0,1291.0,14180.0,0.651,3993.0,77,0.674,0.083,0
25502d58d46c3e2483cc042130b16de456506d3b712e7b12f1efdc355f0351bd,Existing Customer,40,F,5,Uneducated,Married,Less than $40K,Blue,24,6,1,1,2038.0,793.0,1245.0,0.682,3513.0,67,0.634,0.389,0
65045e264142987a6d92895411e5f39d5109fd44ad5d78a393bfea57afca3a21,Existing Customer,47,F,3,Unknown,Unknown,Less than $40K,Blue,36,6,2,3,1953.0,1089.0,864.0,0.859,4636.0,70,0.707,0.558,0
a8a25117d5823fee7492d806c4cf8f5847df8ae692b759f09747b2f2a6901f69,Attrited Customer,43,F,5,High School,Unknown,$40K - $60K,Blue,24,3,2,2,4430.0,2203.0,2227.0,1.046,2742.0,49,0.4,0.497,1
08e58d9047f191f0c075dc2fb1c4d345a3a63f0f7e109eecb6ebcda2689f41b4,Existing Customer,44,F,3,High School,Unknown,Less than $40K,Blue,35,5,3,0,3398.0,2415.0,983.0,0.891,4509.0,93,0.661,0.711,0
37f7eb740ee4813d2b10be486b80ce441db39d4694ea8a414bf2293a0ef1a102,Existing Customer,48,F,3,Doctorate,Married,Unknown,Blue,44,4,3,3,2021.0,1186.0,835.0,0.616,4633.0,74,0.574,0.587,0
be371f777a6709aa3d985ee6ff7e1c84cba6d0c90ea37440c2bd5e33cf7a4efc,Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue,41,5,1,3,2329.0,2290.0,39.0,0.533,4609.0,76,0.767,0.983,0
f5a9c78296caf87e1fb60350b55e3beef7c61a804b77596a8d1dd14ca0b660fb,Attrited Customer,34,F,2,College,Married,Less than $40K,Blue,36,1,3,2,1696.0,0.0,1696.0,0.782,2325.0,56,0.556,0.0,1
187bfaa7b291bb3b7af5126287c3e5734a16b9504f7fdec2f775fe5695538393,Existing Customer,52,F,1,Uneducated,Married,Unknown,Blue,36,6,1,1,4222.0,0.0,4222.0,0.523,4487.0,77,1.081,0.0,0
bdef3eb52cddc31b5e539b6215750ff6b8971721229964f6a1bc15d615e67ebd,Attrited Customer,45,M,3,Uneducated,Divorced,$80K - $120K,Blue,25,2,2,3,6614.0,1881.0,4733.0,0.737,3016.0,51,0.645,0.284,1
537f2403f52b618ab7d8bacba3fe1675d04e1bfcc4588724a1b5c471f48eb0a3,Attrited Customer,42,F,1,Uneducated,Single,Less than $40K,Blue,35,4,3,3,3241.0,0.0,3241.0,0.442,2152.0,43,0.303,0.0,1
e4a4e5a006ba58153d175bd8e1d73fd012680096e7ffaa149135cfb3f11bec12,Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,30,3,3,3,4204.0,0.0,4204.0,0.703,2316.0,43,0.536,0.0,1
7b804565bd7af40898945b504b6b078f2197831fe0935a40d743e123cc58372f,Existing Customer,34,F,3,Uneducated,Single,Less than $40K,Blue,26,4,2,3,3234.0,971.0,2263.0,0.79,3989.0,71,0.868,0.3,0
8c88e1d2e72c6d0fbf2ff4b75d59f05c0a90003e878b53a39704b83ee8d6c692,Attrited Customer,40,F,3,Unknown,Single,$40K - $60K,Blue,29,3,3,3,2473.0,2332.0,141.0,0.293,1738.0,32,0.455,0.943,1
7d9f51c87064ef5f5b131600b133c506a535c5da536dd63220be80434bb4ed38,Attrited Customer,42,M,2,High School,Single,$60K - $80K,Blue,33,3,3,3,4836.0,493.0,4343.0,0.417,1870.0,45,0.406,0.102,1
5207878ed3e79ac8ae992f8fb871ceb57caedbda97bd374cb81f39f2faf73a7d,Existing Customer,55,F,3,High School,Married,Less than $40K,Blue,44,5,1,1,1438.3,0.0,1438.3,0.575,4755.0,76,0.9,0.0,0
173a7942a5dc91ad0421eddf5890bb4c3343cb10880825d1e2a09fe9fd3c7e04,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,1,1438.3,541.0,897.3,0.821,4173.0,70,1.188,0.376,0
b98f565ff5fdf2ddd2f2187246795ef593e5c0f55899f06a04acb5637c13c49c,Attrited Customer,45,M,4,Graduate,Single,Less than $40K,Blue,36,5,2,3,1438.3,1060.0,378.3,0.301,1253.0,29,0.318,0.737,1
0bba9a35e2da6c6ca159cf5acd54d4423b0fd13b41288fb3d786be3242d0eadf,Existing Customer,57,F,3,College,Unknown,Less than $40K,Silver,42,6,1,1,12675.0,2422.0,10253.0,0.642,3912.0,63,0.575,0.191,0
4d0f2790d07fdac3733cc6641948d15ca95d3667a2da497f406fa10a655a85df,Attrited Customer,44,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2228.0,0.0,2228.0,0.686,2523.0,45,0.607,0.0,1
3f79f7436f29a889d6fe3c1d818eb34237caffc48d9540588a2f8423f22fe9da,Existing Customer,40,F,5,High School,Married,Less than $40K,Blue,31,4,2,2,2813.0,2208.0,605.0,0.877,4491.0,68,0.744,0.785,0
849f3d0092726212b7763d71c15e12a543335dd16f8205eb7b13732816a64b43,Existing Customer,42,F,2,Post-Graduate,Single,Less than $40K,Blue,35,6,3,2,3223.0,0.0,3223.0,0.593,4916.0,79,0.717,0.0,0
689a45bfedf442f8e16a4edcd55104d357af8db325b83d196092fda4b27afab1,Existing Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,3,2653.0,0.0,2653.0,0.969,5052.0,81,0.761,0.0,0
294ee670ba3f8e657589f6d802ff3eddcb82d67788484a17bf8e0b4c3aa03ac8,Attrited Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,3,3,2745.0,2463.0,282.0,0.643,2466.0,39,0.345,0.897,1
9ce9c9464743eddab17e8eff1eaadeb2e07275879fc3eafceee533bdd17ed319,Existing Customer,40,M,3,Graduate,Divorced,$120K +,Blue,30,3,2,1,34516.0,0.0,34516.0,0.643,3734.0,80,0.86,0.0,0
881178f966c613e99b76665d50126d52442cf2884ea7b7350d58e092af1ccb1d,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,47,6,3,2,2516.0,1486.0,1030.0,0.503,3987.0,77,0.54,0.591,0
f9b0c13203093cec31a4a87171e0a17f7925d65f66fc0274b3da9210e8d8b4fd,Existing Customer,46,F,2,High School,Divorced,Less than $40K,Blue,26,4,3,1,1870.0,1785.0,85.0,0.696,4347.0,88,0.76,0.955,0
c0d041d789d0b339e666410f19b903dacd323766e2fcbdc056dfec069859330e,Existing Customer,56,F,2,Graduate,Single,Unknown,Blue,48,5,3,2,3934.0,2517.0,1417.0,0.682,4837.0,87,0.673,0.64,0
399534d300fe4a9e821a7224cb44df96d955ad47f03032d6ab4784316baeb1f7,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,35,5,3,2,3038.0,2133.0,905.0,0.689,4784.0,83,0.694,0.702,0
3ddb9a16cd48ccd41e9eda2ecee8dd0a182c3f44ec9683170fecd408a76a8668,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,39,3,2,3,1982.0,1276.0,706.0,0.897,5136.0,76,0.949,0.644,0
eb74dcb76c5165c49c1c122f15e277414171cbf809426382ba55b02e4b731c81,Attrited Customer,31,F,1,Graduate,Divorced,Unknown,Blue,22,2,2,3,1623.0,0.0,1623.0,0.501,2126.0,45,0.364,0.0,1
221eb1ca3f23daf32fbab6cc3aff2d30b0bf5872df87e1e6880a95a355f01d23,Existing Customer,55,M,3,Uneducated,Single,$120K +,Blue,48,5,2,2,3088.0,1743.0,1345.0,0.766,3906.0,68,0.659,0.564,0
c7165433671c984e7958c9df9050ea94b3b04c628568a3d0a3e4db188e467385,Existing Customer,44,F,3,Unknown,Single,Unknown,Blue,33,5,3,1,8064.0,2417.0,5647.0,0.644,4412.0,67,0.861,0.3,0
fabf3183533573111c0e0594c6c9c57648814c6c76d15ec5db8379e54420de01,Attrited Customer,56,F,3,Graduate,Single,Unknown,Blue,36,3,3,3,10016.0,1872.0,8144.0,0.735,2804.0,37,0.542,0.187,1
fb4445d8f5b6eb9be62b7257fe8fd30a9016411e530ff494ca7aa66afebeed3b,Existing Customer,54,F,2,College,Married,Unknown,Blue,45,5,3,2,4523.0,1841.0,2682.0,0.534,5112.0,87,0.706,0.407,0
8dd8b05d69f33677819c694640f82e0753270ece64fc349fb9e4d2672fb9a8eb,Existing Customer,53,F,0,Graduate,Single,Less than $40K,Blue,34,5,2,1,1944.0,1140.0,804.0,0.582,4921.0,82,0.907,0.586,0
168aa5ac16721aeddcd6bfecb0a8b13509694bc97e7d60235916b9a16be0f9b9,Existing Customer,46,F,2,Uneducated,Married,Unknown,Blue,40,3,2,2,6083.0,1716.0,4367.0,0.618,4528.0,86,0.755,0.282,0
e55a1c00a0e957532de3995a878c5e49e72382a1c01caa9f38d0f89aee829eda,Existing Customer,38,F,3,Graduate,Married,Unknown,Blue,27,6,2,2,2425.0,1396.0,1029.0,0.899,4568.0,74,0.897,0.576,0
9cd578da4034adb91d13a52c5e103b5e2396648c2b13bca21aebbef2356db7ec,Existing Customer,56,F,5,Graduate,Single,$40K - $60K,Blue,37,4,2,1,2607.0,1702.0,905.0,0.802,4949.0,74,0.762,0.653,0
2babfe7732afed2eeb479e9c02290105f791168f95411a80ab3ea7b47b29ddab,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,48,6,2,1,1953.0,1215.0,738.0,0.667,4253.0,72,0.8,0.622,0
aa72c6a1e221f00b349231db049f072b82d1f57112eef265133e29094ad8a8a8,Existing Customer,41,M,3,Unknown,Unknown,$60K - $80K,Blue,36,4,3,1,5813.0,1614.0,4199.0,0.696,4365.0,75,0.875,0.278,0
abc868966958cca4732794c0ab3935b1d052eccebad5a6c684df45e45fdb9faa,Existing Customer,43,F,3,High School,Single,Less than $40K,Blue,36,3,3,2,1438.3,0.0,1438.3,0.689,4401.0,73,0.698,0.0,0
29818fb7f4a6b7164f2074f11e79b03174d727dde5e34f8bae296042a39f9354,Attrited Customer,41,F,5,Unknown,Married,$40K - $60K,Blue,30,5,2,3,1588.0,0.0,1588.0,0.634,2561.0,61,0.649,0.0,1
1d89dcb87f1de38fa4d07b9e157f22e1a2bb81f991c1d5424baf5f40a8fd1492,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,36,6,2,1,3749.0,1980.0,1769.0,0.706,5083.0,69,0.643,0.528,0
2d1c3769083ef2661d0f8d7507f58c472ed0f9c975ec02529df21772836863cf,Existing Customer,42,F,4,College,Divorced,$40K - $60K,Blue,36,4,3,2,3734.0,2517.0,1217.0,0.724,4792.0,87,0.74,0.674,0
3813cc41eca4e42379ff087a870e0bc0618cd06e3042c3dd42ae5ced08b254b1,Existing Customer,56,F,2,High School,Married,Unknown,Blue,51,4,1,3,1796.0,1243.0,553.0,0.768,4316.0,87,0.891,0.692,0
544b5054b699a526e0acb7cefa2bbb043b099c35707d9038e34b6e6dcfdc6b00,Attrited Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,4,3,1,3223.0,243.0,2980.0,0.433,1979.0,38,0.462,0.075,1
97961dfe18bc34000532383035af3b88dbcf172a714c8d90cea19f0e8002c9f4,Existing Customer,33,F,2,Doctorate,Married,$40K - $60K,Blue,36,4,2,1,2748.0,1867.0,881.0,0.816,4314.0,75,1.027,0.679,0
b1b2dea33feb41d35a92c9e24a88d5eccca59ae734dd60373cfc5bb19d0da836,Existing Customer,57,F,0,Graduate,Married,Less than $40K,Blue,45,6,1,2,2448.0,0.0,2448.0,0.606,5464.0,98,0.607,0.0,0
954570b4e2cd3b81a157ea1ba12913d90b545a95132ed18fdc493cdf1323834a,Existing Customer,49,F,3,College,Married,Less than $40K,Blue,29,6,1,2,2548.0,1998.0,550.0,0.679,4702.0,79,0.927,0.784,0
02b59e6e98a0b717ce54f8b0954a93ec4337867ef8c8f20b16668306ad668a86,Existing Customer,46,F,3,College,Married,Less than $40K,Blue,41,4,1,1,1489.0,949.0,540.0,0.65,4669.0,94,0.741,0.637,0
b878c47a870de711d920381ea223365274e9358f34c3be7e7cc852b073db86f8,Attrited Customer,38,F,1,Graduate,Married,Unknown,Blue,29,3,3,3,8953.0,0.0,8953.0,0.403,1982.0,43,0.303,0.0,1
d52f5fc4b5e98a0f6c05a60807ab2ded71a492a0795d4814d91239490cb9be5c,Attrited Customer,50,F,3,Uneducated,Single,Unknown,Blue,36,2,3,3,3187.0,986.0,2201.0,0.615,2381.0,47,0.516,0.309,1
6b169b548c451b6ebb1d2bb8ee1ee26769a218fab537d5d774d05ee29c0ca674,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,45,5,1,0,1757.0,0.0,1757.0,0.533,4550.0,82,0.547,0.0,0
366ab7298ecbf008e04edfc909d9a618eecf71c2494497dcb7b88f23b8896d20,Existing Customer,52,M,4,High School,Unknown,$60K - $80K,Blue,36,6,3,2,2597.0,1740.0,857.0,0.71,5037.0,80,0.778,0.67,0
21f5fc7f972f9728f84c2ff5b213a3ffffa1bfb3fd088c612f0d30481b16ce1a,Existing Customer,45,F,5,College,Single,Unknown,Blue,32,3,3,3,5999.0,658.0,5341.0,0.638,4283.0,69,0.605,0.11,0
6f561f471dfaad8a1928146906031b25c10daf04f52eb7277b85ae668b3ea689,Existing Customer,56,F,0,Post-Graduate,Married,Less than $40K,Blue,51,4,2,3,3617.0,878.0,2739.0,0.777,5416.0,76,0.9,0.243,0
cdc22bbc015a45dd68b0d7731f1b2e9c36cac4a701797dc29beb27118fa2ca1f,Existing Customer,56,F,0,Uneducated,Single,Less than $40K,Blue,36,4,3,1,3219.0,2114.0,1105.0,0.655,4188.0,75,0.667,0.657,0
c716ac9764ae196b244fcdcf9c44438a5e85c09f1097aecb111a6a4ad0d3b35e,Attrited Customer,41,M,4,Graduate,Unknown,$80K - $120K,Blue,31,3,3,2,19782.0,868.0,18914.0,0.808,2535.0,44,0.467,0.044,1
2d957dc3f3d9aca33237e422f74f4b64f98ad46d6b520a87c2849b53f8e2d2ff,Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,36,4,3,1,2522.0,1898.0,624.0,0.674,4122.0,67,0.763,0.753,0
879077a3b051e22fbc790069b42f7a3cb9776b234ed79a1b7f1964191cac9737,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,29,4,1,1,3327.0,2517.0,810.0,0.793,4901.0,88,0.913,0.757,0
1c5d5b8c67c78d3ab1dd414c7eea9d0b130493341cc4c1bf020607a64ff10f86,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,32,5,5,3,4708.0,0.0,4708.0,0.718,4597.0,89,0.679,0.0,0
2fd7e2255f6c13efbaccfba426f2c8f4755452cfbe7261c24ebe3e957dfda302,Existing Customer,48,F,4,College,Divorced,Less than $40K,Blue,41,4,3,2,3745.0,2517.0,1228.0,0.672,4550.0,78,0.857,0.672,0
dd00d596747418dfa9211d4731f98bd62cb7ecf7c87eef674a2dbbeed28bd73d,Attrited Customer,53,M,4,Uneducated,Single,$80K - $120K,Blue,44,3,3,2,11561.0,2189.0,9372.0,0.742,2153.0,39,0.5,0.189,1
2f26d0417a97b4f7d2b0289a5df2d3e934ac4d84a1455534105ebf093b5dad55,Attrited Customer,44,F,2,High School,Married,Unknown,Blue,32,4,3,3,8477.0,2517.0,5960.0,0.717,2455.0,41,0.64,0.297,1
e184c265c61aa52d4e3aaf34d9651215cedaa4f322e7e56e7eac61acc29fad03,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,48,2,2,1,2120.0,1411.0,709.0,0.665,3882.0,92,0.643,0.666,0
79b40adffe9abb2c1aae2923a61666c6c729345eb2ac7279abc2ffd4b90301c1,Existing Customer,45,F,5,Graduate,Married,Less than $40K,Blue,39,5,3,2,2867.0,1209.0,1658.0,0.727,5311.0,81,0.976,0.422,0
48b54df45fc4ed18b7232a74fdbb5ec8a0cab6a4866470d7f432188f8ce466fb,Existing Customer,45,F,2,Graduate,Single,$40K - $60K,Blue,36,5,3,1,2293.0,1304.0,989.0,0.708,5047.0,94,0.679,0.569,0
9a835e58e8ded02ed7d746d3ecf0dfd5b5bc2978cb0369083bfe88487f3e2c50,Existing Customer,51,M,1,Uneducated,Single,$120K +,Blue,36,2,1,3,8671.0,590.0,8081.0,0.693,4399.0,72,0.756,0.068,0
6e337d2dfa9f5b374cdafbbe36db880e51d79ab60b8b62da217e49e32eba5aa7,Existing Customer,49,F,1,Graduate,Divorced,Unknown,Silver,43,1,3,1,34516.0,1163.0,33353.0,0.725,3941.0,71,0.821,0.034,0
a660a96079f913c93c346f0c1fd45a092cf5cddb4110f81d761cc9bd1b3fc509,Existing Customer,43,F,2,High School,Married,Unknown,Blue,36,2,3,3,2679.0,1694.0,985.0,0.603,4640.0,85,0.809,0.632,0
3ff0542a3a06568d236320fb5c7f434ca81b9798a00f1fdbdf23027d60806288,Existing Customer,38,M,3,Unknown,Married,$80K - $120K,Blue,22,2,2,1,3224.0,0.0,3224.0,0.761,3738.0,63,0.658,0.0,0
f2bc804aa11590cee610a9e890b220e7eb3b76a89a1f8f610d87b46831cee1b4,Existing Customer,45,F,3,High School,Married,Unknown,Blue,39,1,2,2,1438.3,745.0,693.3,0.83,5020.0,83,0.766,0.518,0
193eb06a273cad948580f3c496eb3174192f70d8343fb591f2b80abc2c73dd78,Existing Customer,54,M,4,High School,Single,$80K - $120K,Blue,39,1,3,3,7773.0,2465.0,5308.0,0.788,4272.0,69,1.029,0.317,0
dd14083c746b816fa8eb4bd286d36705f84c911518d17b2626dfe900888a57b0,Attrited Customer,44,F,4,Uneducated,Single,Unknown,Blue,36,3,3,4,8075.0,317.0,7758.0,0.585,2415.0,41,0.577,0.039,1
832b376c17708cd1953111936364719b4e4feb4af7449ee62b5afd20d5399c40,Existing Customer,57,F,3,High School,Single,Unknown,Blue,37,3,1,2,3052.0,1603.0,1449.0,0.776,4210.0,82,0.907,0.525,0
11f1c27c450c90b03995bc8f97ad7207321f94f5f2e7d38dbbd1db537a90e918,Existing Customer,51,M,3,Graduate,Married,$120K +,Blue,42,2,1,3,7932.0,2140.0,5792.0,0.554,4024.0,92,0.614,0.27,0
9318c20256f9d95e6692edbe2668ba75ab3c3016deecb00722083688446be8f9,Existing Customer,48,M,3,High School,Unknown,$40K - $60K,Blue,43,2,2,3,1753.0,1434.0,319.0,0.805,4588.0,77,1.026,0.818,0
421485b7234cf24079f873fe0ac2c0494ee238ea4558082964dba37ec1af80c5,Existing Customer,48,F,5,Doctorate,Married,Less than $40K,Blue,33,2,1,3,5814.0,1176.0,4638.0,0.627,3796.0,74,1.056,0.202,0
1f30a4fed1e38bff9d74de2728d6c5990514f748cf2476bf98c545b06e750b06,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,38,3,2,1,1989.0,1003.0,986.0,0.677,5070.0,70,0.75,0.504,0
72b35455d92c19c3b1eb21306291e4ba7bc57c9ff0c3cac3c4efce85b15d2fdc,Existing Customer,55,F,1,College,Single,$40K - $60K,Blue,50,3,3,3,1843.0,1520.0,323.0,0.864,4729.0,92,0.704,0.825,0
0a2d996361b5380d12d1dae32421fce6046bbb53d2cac3e01310e0e58d264d9d,Existing Customer,52,F,1,Uneducated,Married,Unknown,Blue,40,2,2,1,1438.3,1228.0,210.3,0.659,4991.0,78,0.902,0.854,0
b00c1b09783b0d8a80bf127e8faf11d9088ae1c12364f1f00065d0acffdd9205,Existing Customer,34,F,0,Graduate,Married,$40K - $60K,Blue,26,3,3,2,2991.0,1830.0,1161.0,0.777,4414.0,77,0.878,0.612,0
c8b0707e7e786ae0ede13dd4552c26edc033f04cba86ca4aeb878a3d1adf26f4,Existing Customer,43,M,3,High School,Married,$60K - $80K,Blue,36,3,3,1,9560.0,0.0,9560.0,0.802,4601.0,66,0.571,0.0,0
5d9309245a87607b3737f3462283a1c4d777375e1ac09f38005c8639d81faff8,Attrited Customer,44,F,4,High School,Unknown,Less than $40K,Blue,38,2,2,3,2616.0,2505.0,111.0,0.828,2576.0,42,0.5,0.958,1
c63df7f6a903eb60261a7aa68d9b93d313232cedffe64587683971c56db69873,Attrited Customer,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2939.0,2152.0,787.0,0.555,2476.0,42,0.355,0.732,1
2bac25147b762207dc0cdf256dcffbe372d2c1c1ae91817edf7e06834d40fe6e,Existing Customer,49,F,3,College,Married,Unknown,Blue,37,2,3,0,3085.0,966.0,2119.0,0.777,4765.0,79,0.646,0.313,0
23cd3329dc13190135c553cc5075b3dc0d1c21d260897c1bd579ef419554a513,Existing Customer,49,M,5,Graduate,Single,$80K - $120K,Blue,41,2,3,2,5275.0,1490.0,3785.0,0.533,4213.0,74,1.114,0.282,0
b0fbb57c01f8e6240476bb41fd45412a1827a9ef6876f2306d6c604b1db8214c,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,30,3,1,2,1950.0,1618.0,332.0,0.75,3357.0,47,0.88,0.83,0
467b6265bdadf5df4ce475db33b54c8074e094abba811e5ee451c731602e2711,Existing Customer,43,F,3,Graduate,Single,Unknown,Blue,33,3,3,1,2341.0,1818.0,523.0,0.833,4356.0,70,0.628,0.777,0
395187595a3acc86b9a08d66c3c54ac0d6fbe2757906c19937804e329ba447b0,Existing Customer,40,F,1,Uneducated,Divorced,Less than $40K,Blue,25,3,3,1,3758.0,2047.0,1711.0,1.108,4928.0,79,0.646,0.545,0
58be857dc8f7e7a2ebc66cbbd11a3bcb474258e1a2351f311e561509cc5c3345,Existing Customer,54,M,4,Unknown,Married,$80K - $120K,Blue,42,3,3,1,1621.0,618.0,1003.0,0.846,4815.0,83,1.024,0.381,0
a17cda7124392b3049e7dfd9d7784f5ab80ceace5f3742fcad7df04e0826768c,Existing Customer,50,F,2,Uneducated,Married,$40K - $60K,Blue,41,2,1,2,10946.0,1912.0,9034.0,0.362,2448.0,58,0.45,0.175,0
53ce9b468b136fdde0f45e27648a38979a13792734e5bf6f8b5e6268fd58ac32,Existing Customer,56,F,1,High School,Single,Less than $40K,Blue,36,3,1,1,3422.0,2517.0,905.0,0.914,4922.0,84,0.68,0.736,0
62fa245906094bd3d2c3c837e13bfae35e1bbefc8bd608e6c3cecf8463fed1d9,Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Blue,30,3,1,3,3108.0,778.0,2330.0,0.645,4130.0,87,0.706,0.25,0
aa7338022aa3cd95a62475b9ef9b77bfa803089284750ddf298503487a14004f,Attrited Customer,33,F,2,Graduate,Married,Less than $40K,Blue,20,3,2,5,3202.0,0.0,3202.0,1.012,2917.0,37,0.682,0.0,1
fa9c438ad88ae58a41e7fb966dc23554a58a63ba3a20228dbfb51ba551ffe9b2,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,2,1,2,1855.0,907.0,948.0,0.816,4191.0,81,0.761,0.489,0
a8c2d78c2737695f047fce6d9c97ec52fe8e2018bf0020594753f9302189ede7,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,2,1,1,2155.0,1119.0,1036.0,0.815,5441.0,91,0.717,0.519,0
fdb03076ad386b0e423d90940e619c179c6f60326df7eaede444cc63289ccedf,Existing Customer,42,F,4,College,Single,Less than $40K,Blue,36,2,3,2,4150.0,2517.0,1633.0,0.619,4620.0,76,1.171,0.607,0
a3da4e17735f91cd9a65eaff482928df02232a4ff91379e5f22c45eda70c4d74,Existing Customer,45,M,5,Doctorate,Married,$80K - $120K,Blue,35,2,2,2,2226.0,1229.0,997.0,0.784,4928.0,77,0.638,0.552,0
4504211a99b52eb601689b15a0d77826e5bcdfae2e6b8edfc20bc0925cfaa80e,Existing Customer,48,F,5,High School,Married,$40K - $60K,Blue,36,3,2,1,1610.0,0.0,1610.0,0.424,4243.0,85,0.848,0.0,0
7d487de20af2902aa6bde222dcd8859d4d511e8419df99d33e5e57683adfb59f,Existing Customer,53,F,2,Graduate,Married,Unknown,Blue,41,3,2,2,2046.0,1260.0,786.0,0.768,4228.0,81,0.884,0.616,0
af309008bb044a01198a8a22044968655731bba4436b6a2ab2a2885d1951a357,Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,2,1795.0,0.0,1795.0,0.718,2281.0,55,0.618,0.0,1
3481804965dfb839ff5b0a690625ef0c1418aacaf8205c676a5e2b3ca5669cb4,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,30,3,2,1,1531.0,987.0,544.0,0.831,4373.0,67,0.811,0.645,0
6bdcc933ad8a8185f215501f2ebf21c2bff263af288861b2acc222f20ef6917b,Existing Customer,53,F,1,Unknown,Married,Less than $40K,Blue,36,2,2,3,1472.0,1196.0,276.0,1.24,4859.0,73,0.973,0.812,0
36b0aca4a5828a0878540a44de2ffebf01a6ccf0cfb45e0a595dd5374cd70b06,Existing Customer,50,F,5,Graduate,Single,Less than $40K,Blue,41,3,2,2,1438.3,0.0,1438.3,0.683,4550.0,78,0.857,0.0,0
9ed9f65d446f857e555e4bcc14dcba38efb75d78c471235fd148b842e0ea4169,Existing Customer,37,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2886.0,2198.0,688.0,0.828,4531.0,81,0.723,0.762,0
8b0ba78472581f180c38c3be73798e90eadb6de1fc3a06e554d4b0eeb75c8576,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Silver,29,3,3,2,10024.0,913.0,9111.0,0.568,3906.0,78,0.592,0.091,0
